sedalea,grade,stateabb,sedaleaname,subject,cs_mn_all,cs_mnse_all,totgyb_all,cs_mn_asn,cs_mnse_asn,totgyb_asn,cs_mn_blk,cs_mnse_blk,totgyb_blk,cs_mn_ecd,cs_mnse_ecd,totgyb_ecd,cs_mn_fem,cs_mnse_fem,totgyb_fem,cs_mn_hsp,cs_mnse_hsp,totgyb_hsp,cs_mn_mal,cs_mnse_mal,totgyb_mal,cs_mn_mfg,cs_mnse_mfg,totgyb_mfg,cs_mn_mtr,cs_mnse_mtr,totgyb_mtr,cs_mn_nam,cs_mnse_nam,totgyb_nam,cs_mn_nec,cs_mnse_nec,totgyb_nec,cs_mn_neg,cs_mnse_neg,totgyb_neg,cs_mn_wag,cs_mnse_wag,totgyb_wag,cs_mn_wbg,cs_mnse_wbg,totgyb_wbg,cs_mn_whg,cs_mnse_whg,totgyb_whg,cs_mn_wht,cs_mnse_wht,totgyb_wht,cs_mn_wmg,cs_mnse_wmg,totgyb_wmg,cs_mn_wng,cs_mnse_wng,totgyb_wng
620220,7,CA,LA HONDA-PESCADERO UNIFIED                                  ,rla,-0.4901351461246584,0.2405994725672584,23.0,,,,,,,,,14.0,,,14.0,,,14.0,,,9.0,,,23.0,,,2.0,,,,,,9.0,,,23.0,,,,,,,,,21.0,,,7.0,,,9.0,,,
620220,8,CA,LA HONDA-PESCADERO UNIFIED                                  ,mth,-0.085298500053328,0.2463042274127928,21.0,,,,,,,,,12.0,,,12.0,,,12.0,,,9.0,,,21.0,,,,,,,,,9.0,,,21.0,,,,,,,,,21.0,,,9.0,,,,,,
620220,8,CA,LA HONDA-PESCADERO UNIFIED                                  ,rla,-0.1524757318389919,0.24814880743215,21.0,,,,,,,,,12.0,,,12.0,,,12.0,,,9.0,,,21.0,,,,,,,,,9.0,,,21.0,,,,,,,,,21.0,,,9.0,,,,,,
620250,4,CA,LA MESA-SPRING VALLEY                                       ,mth,-0.2982715923391065,0.039713499559843,1418.0,0.2863557328047146,0.1403179018811316,69.0,-0.6928368722508575,0.084912602022345,132.0,-0.5640415456844166,0.0440781529063956,897.0,-0.3498487830265786,0.0490014894369795,697.0,-0.5512765026019577,0.0500378324979182,696.0,-0.2465962991966689,0.0524944724938963,721.0,0.1086709999747287,0.0717857124005432,1418.0,-0.0367824072315121,0.104979750426713,119.0,,,,0.1957269274084825,0.0590334196419392,521.0,0.7661066646103223,0.0736397103105035,1418.0,-0.177151339335804,0.1531014720343412,469.0,0.8128326923296888,0.1056414229421517,532.0,0.6760195884197213,0.0805570222149454,1096.0,0.126313352108887,0.063192485607843,400.0,0.1413836559532487,0.1222325198257474,519.0,,,
620250,4,CA,LA MESA-SPRING VALLEY                                       ,rla,-0.0437180484087006,0.0394888928951354,1412.0,0.4768282805400212,0.1414995868784775,68.0,-0.4079664315147117,0.1131208760792348,133.0,-0.3256642494244861,0.0461128593442943,893.0,0.0471980856697057,0.048964296324945,697.0,-0.3018619965876122,0.0511554595940868,692.0,-0.1368723288311179,0.0539265306977017,715.0,-0.1844270671272829,0.0728136446853731,1412.0,0.1777170896914989,0.1110679404838965,119.0,,,,0.4467613538787514,0.0579841907598925,519.0,0.7697463898840561,0.0740513043943319,1412.0,-0.0854927895666277,0.1534364846029773,466.0,0.7901418158131426,0.1284254070012223,531.0,0.6615927670947309,0.0798771692560757,1090.0,0.3632234006654256,0.0614073761246577,398.0,0.1894403355524689,0.1265916020187005,517.0,,,
620250,5,CA,LA MESA-SPRING VALLEY                                       ,mth,-0.2582104944637656,0.0373295867102772,1479.0,0.13170955564519998,0.1156211135910623,99.0,-0.6739047802655947,0.1417800480809254,118.0,-0.5700303605157652,0.0457460668368236,963.0,-0.2712820285765891,0.0492233873401347,708.0,-0.5713761993937553,0.0514446620521481,701.0,-0.2435122952142677,0.0497858293623455,771.0,0.0291789579514598,0.0699875027638008,1479.0,-0.0520625714728986,0.1033420683279276,140.0,,,5.0,0.3029595923510932,0.0504940509086164,516.0,0.8791216435008524,0.0681056602240814,1479.0,0.0798354077181911,0.1294749682475656,514.0,0.9120614291868352,0.1532098547956672,533.0,0.7957506724439706,0.0783917087733959,1116.0,0.2217926583534472,0.0592064762331091,415.0,0.2788183117491347,0.1188532727977351,555.0,,,420.0
620250,5,CA,LA MESA-SPRING VALLEY                                       ,rla,-0.0294190186844858,0.0362591806004502,1475.0,0.4809604488580019,0.1148386783620022,97.0,-0.4145971876591893,0.1221734927678452,118.0,-0.313938672051343,0.0426010901071401,962.0,0.11660956013557,0.0480864491508076,705.0,-0.3451737576796859,0.0501588348164695,699.0,-0.1664791981210867,0.0478071232850369,770.0,-0.2821172771658969,0.0677842119806889,1475.0,0.1056362644723142,0.0866125310747412,140.0,,,5.0,0.4897807917363592,0.0530461748507406,513.0,0.8008037658397029,0.0680038306133081,1475.0,-0.0480731402323826,0.1288860000827114,512.0,0.8463256742588942,0.1355037398559125,533.0,0.7678125073885341,0.0777427222925524,1114.0,0.42296324643392,0.0594533244910774,415.0,0.3202471833399883,0.1048542382264959,555.0,,,420.0
620250,6,CA,LA MESA-SPRING VALLEY                                       ,mth,-0.1463154874437392,0.0314364215725273,1539.0,0.1392456175439843,0.1299331659193647,77.0,-0.4539836657714081,0.0743055390034574,149.0,-0.3795005206873823,0.0358387058364592,977.0,-0.1132290719888363,0.0405863347462808,717.0,-0.3708524543130365,0.0424645207775479,730.0,-0.1778756866986843,0.0415280053278258,822.0,-0.0651194798665103,0.0580484546429414,1539.0,-0.1235617667245585,0.0886293315918437,123.0,,,,0.2802029406322827,0.0461618534135719,562.0,0.6597128209764485,0.0584161409722429,1539.0,0.1282769976676895,0.1378418486516155,536.0,0.7313338330408885,0.0882991345515343,608.0,0.6382056557673705,0.0640601549114012,1189.0,0.2629666953537624,0.0480051961831297,459.0,0.3905457076070338,0.1005411121628492,582.0,,,
620250,6,CA,LA MESA-SPRING VALLEY                                       ,rla,-0.0031840928333021,0.033168679253529,1538.0,0.2728859694188722,0.1275261242448882,76.0,-0.3290132063716374,0.0870515409453655,150.0,-0.2646832960406986,0.0382027616065013,976.0,0.1630508981208538,0.0444735869823719,718.0,-0.235108692889047,0.0446028306334172,730.0,-0.1535862277310363,0.0426834444102209,820.0,-0.3146721173334507,0.0616220131094767,1538.0,0.0795118699036247,0.1038668835984192,123.0,,,1.0,0.453789474772244,0.0484502762502086,562.0,0.7196394228871343,0.0616740354783956,1538.0,0.1336275089689583,0.1365869392521017,534.0,0.7202198841659159,0.1005703840623124,608.0,0.6283258012077082,0.0675322975583883,1188.0,0.3967737613339981,0.050751347408356,458.0,0.3091192532743258,0.115299991305377,581.0,,,459.0
620250,7,CA,LA MESA-SPRING VALLEY                                       ,mth,-0.0975210272727615,0.0358341409849505,1469.0,0.5013057154827201,0.119642173769137,97.0,-0.7895465403619963,0.1419422572700255,112.0,-0.4009884330583444,0.0439829368071845,898.0,-0.1119430993908452,0.0468924906787842,734.0,-0.3885961055067869,0.0471479953972983,698.0,-0.0835873548230495,0.0467758170802975,735.0,0.0264956157093537,0.0662110184657078,1469.0,0.0293415328668406,0.1007233167013254,116.0,,,3.0,0.36911454406354,0.0473476761536983,571.0,0.7706924341266009,0.0645992808856698,1469.0,-0.1436981447026126,0.1296960976315592,540.0,1.155967048803623,0.1504386684454429,555.0,0.7541488839049995,0.0696143239925542,1141.0,0.3619879902917777,0.0512648014705822,443.0,0.3298960800397998,0.112708216213631,559.0,,,446.0
620250,7,CA,LA MESA-SPRING VALLEY                                       ,rla,0.113109008560115,0.0353427985094479,1462.0,0.4962875364288347,0.1169443561464337,94.0,-0.4476343425813276,0.0988358043392437,112.0,-0.1998166098325818,0.0400488496119886,893.0,0.2301062431373076,0.0458714061039779,730.0,-0.1243725146322241,0.0449884842309186,694.0,-0.0057381694890549,0.0456531913341279,732.0,-0.2338779840441852,0.0646957288683601,1462.0,0.3485730653361847,0.1101719398835724,116.0,,,3.0,0.6089433265909846,0.0494252531211389,569.0,0.8070497906973174,0.0635881129090683,1462.0,-0.0237499480375181,0.1277831414897314,537.0,0.9544584035010008,0.1116729080383274,555.0,0.6116149695475036,0.0692227053433164,1137.0,0.4838005013596631,0.052657091724137,443.0,0.151550925348356,0.1217657651175231,559.0,,,446.0
620250,8,CA,LA MESA-SPRING VALLEY                                       ,mth,0.0282302109684315,0.0378728066279122,1435.0,0.7390246072364611,0.1248262249128758,95.0,-0.4341101938500914,0.0831617506904322,141.0,-0.2033195683210382,0.0436919589800257,861.0,0.0458487547333423,0.0448546401147009,731.0,-0.1957943666439707,0.0483340065375369,650.0,0.0116609355003301,0.0520346533045988,704.0,-0.0341533404583133,0.0686748667160777,1435.0,0.1837377815212995,0.1174348848482032,92.0,,,6.0,0.3933675145426912,0.053363605791525,574.0,0.5954932214413838,0.0689405697278046,1435.0,-0.3529987040051464,0.1366223187082889,545.0,0.8134961773360045,0.1004825893479978,591.0,0.5722619207304613,0.0744998590573012,1100.0,0.3766000499916495,0.0567427849152336,450.0,0.2015281614862929,0.1299460510942314,542.0,,,456.0
620250,8,CA,LA MESA-SPRING VALLEY                                       ,rla,0.0224964820513814,0.0386334281908493,1432.0,0.544573796838826,0.1172424848272521,95.0,-0.6003171455543275,0.0891300296227529,142.0,-0.2672904530019923,0.0427917485168428,857.0,0.2003913221550378,0.0457105886062029,730.0,-0.1956209538444716,0.0470859578098329,644.0,-0.1695602919662743,0.0511893193385961,702.0,-0.3688066467330788,0.0686039447204395,1432.0,0.23672051476206696,0.1142268743389448,92.0,,,6.0,0.4831777524178735,0.0535070913352416,575.0,0.7492072800039136,0.0684858287223031,1432.0,-0.1434593436540327,0.1306665410188111,547.0,1.001033215798492,0.1065266348453972,594.0,0.6067702215972486,0.0752272620981086,1096.0,0.4110390591381048,0.0587192290733368,452.0,0.1851359010371452,0.1279746050167187,544.0,,,458.0
620310,4,CA,LAFAYETTE ELEMENTARY                                        ,mth,0.7384093385430142,0.0612771149504689,400.0,1.398059806823611,0.2194918672766376,32.0,,,2.0,0.3995702667922189,0.2176558233797607,20.0,0.7007921652060028,0.0896114819888781,195.0,0.4896549585082706,0.1628657330411712,36.0,0.7654870275171094,0.0740517763235916,205.0,0.0666745438530282,0.1161027347407063,400.0,0.7746614124823565,0.1767606267765278,35.0,,,,0.7567376727321814,0.0638817081437244,380.0,0.3024037668687355,0.2220010022940802,400.0,-0.6438088422099076,0.2277532884539888,325.0,1.2069360031360028,0.6310829369595761,295.0,0.2364815877360028,0.1757948358383749,329.0,0.7302903772900842,0.0708780779234353,293.0,-0.0591703221229915,0.1883744527036166,328.0,,,
620310,4,CA,LAFAYETTE ELEMENTARY                                        ,rla,0.7260613871970132,0.0671652868548644,400.0,1.4684186375132,0.2496039951743789,31.0,,,,0.4046051741251989,0.2424085415590525,20.0,0.8966248024527059,0.1040424753566277,195.0,0.7227269434129301,0.1754029218327393,36.0,0.6014118511573123,0.0823305400462481,205.0,-0.2939106677109043,0.1325093413922547,400.0,0.6632906455275532,0.1860912448608756,35.0,,,,0.7473615920751645,0.0688701202498709,380.0,0.4092698501959202,0.2466025283759841,400.0,-0.7458175327305216,0.2563493617487942,325.0,,,,-0.0695657359968728,0.1876399634424722,330.0,0.6818939950072515,0.0720476688469226,294.0,0.0577383206479631,0.1973644166186688,329.0,,,
620310,5,CA,LAFAYETTE ELEMENTARY                                        ,mth,0.8277169855685468,0.0637821033385989,414.0,1.032507627336183,0.1817363195025062,41.0,,,4.0,,,17.0,0.7967295722729911,0.080392124450231,213.0,0.6882924257965832,0.1718711746466219,33.0,0.8708084049748417,0.09652440298367,201.0,0.0769180390154135,0.1254647025707711,414.0,1.161071857776357,0.1859641585107361,36.0,,,,0.8455091480405222,0.0652046167692636,397.0,0.3159338309541417,0.2428720434014965,414.0,-0.2955866258836189,0.1944502294054307,339.0,0.1854518611960647,0.4777104037973511,302.0,0.0919953259043059,0.1850142014006023,331.0,0.796468358078755,0.0740332428264687,298.0,-0.2926028323796538,0.1980440066019817,334.0,,,
620310,5,CA,LAFAYETTE ELEMENTARY                                        ,rla,0.7619502997462221,0.0608921677865216,415.0,0.8815939150289741,0.1795925987243404,41.0,,,4.0,,,17.0,0.94382719553587,0.0855668340038837,213.0,0.7871181020066176,0.1811226303980228,33.0,0.5480568041726486,0.0792293010451351,202.0,-0.4014842369221058,0.1164748136915515,415.0,0.9377465882203784,0.187866255080599,36.0,,,,0.7642720494958541,0.0606068985509527,398.0,0.2163743443872174,0.2690912960034483,415.0,-0.2032027085430042,0.1910546569950687,340.0,-0.0563771058531006,0.5100398531407486,303.0,-0.0590510165171447,0.1919843386718777,332.0,0.7277078073873093,0.0702155039729222,299.0,-0.265370192691794,0.1984046714701217,335.0,,,
620310,6,CA,LAFAYETTE ELEMENTARY                                        ,mth,0.8437971801026624,0.0607544046852837,416.0,1.3523312773781049,0.1844370347106561,43.0,,,2.0,0.2105214462864131,0.2108205932391287,21.0,0.7921289262914021,0.0806160007154478,208.0,0.4154272597917222,0.1733232169482223,31.0,0.9070291675320304,0.0867142031621417,208.0,0.1220113247948276,0.1182569057046721,416.0,0.8763250616330408,0.1994656708763482,28.0,,,,0.8723540599631779,0.0619169046940569,395.0,0.6012442037357046,0.2152610948694786,416.0,-0.4441912121253818,0.1954109873708178,348.0,1.072103111222817,0.6232618241693276,307.0,0.4208395267998791,0.1844785490766948,336.0,0.8464947728580565,0.0696585840459949,305.0,-0.0425912815401087,0.20825266709293205,333.0,,,
620310,6,CA,LAFAYETTE ELEMENTARY                                        ,rla,0.9692692845312504,0.0604217877392409,416.0,0.9734792588079804,0.1707908909381505,43.0,,,2.0,0.6257226026623037,0.2350440667320068,21.0,1.1229818907871632,0.0923222963310148,208.0,0.7811157854398174,0.1823206068419366,31.0,0.8202829101011341,0.0758672506559233,208.0,-0.30540902928406605,0.1193525192642343,416.0,1.051742031663015,0.2164394896423523,28.0,,,,0.9778576936683306,0.0611405862759737,395.0,0.4096029540685198,0.2378455200963057,416.0,0.0333268863250617,0.1823597848447331,348.0,0.4948960956176526,0.6736320022867786,307.0,0.2320810336828095,0.192251370831244,336.0,0.9859389229943994,0.0683534842173131,305.0,-0.1448157051288786,0.2236594533173977,333.0,,,
620310,7,CA,LAFAYETTE ELEMENTARY                                        ,mth,0.931070260721916,0.0619015299243171,379.0,1.296022589837559,0.2214278576750599,31.0,,,4.0,,,19.0,0.8562069760912081,0.0665705377765319,182.0,0.5300830271326954,0.1543964185313405,40.0,1.023220144370361,0.1053818517117571,197.0,0.1674061651542268,0.1244884433129323,379.0,0.7915296783351075,0.1684330330537369,39.0,,,,0.9448085612822281,0.0624498461793668,360.0,0.5086371180556797,0.2282669410166358,379.0,-0.3903801832885377,0.2276062888723332,290.0,0.6282293278421895,0.4586946983446758,263.0,0.3975603558779834,0.1657869036718776,299.0,0.9362372729187728,0.0644694975102732,259.0,0.0877328346560374,0.1786144336539379,298.0,,,
620310,7,CA,LAFAYETTE ELEMENTARY                                        ,rla,0.8606489983702384,0.06393916915555099,380.0,0.8013034320760685,0.1992160062909335,31.0,,,4.0,,,19.0,1.023822542269342,0.0901318550075902,182.0,0.5386368228901961,0.1566234890276003,40.0,0.6958345942667186,0.0832857371795542,198.0,-0.3170189048275622,0.1225575836963324,380.0,0.6889323794329486,0.1699033242631955,39.0,,,,0.8831612460974352,0.0658234900485323,361.0,0.5130609051991333,0.2455936829626579,380.0,0.1475940064466108,0.2116942080014903,291.0,0.6309360599631773,0.5003524095790802,264.0,0.4587089411307373,0.1739346668299498,300.0,0.9632557382937053,0.0790422766771848,260.0,0.2648940991758719,0.1856871038778485,299.0,,,
620310,8,CA,LAFAYETTE ELEMENTARY                                        ,mth,0.8923819962373831,0.060625764931637,410.0,1.318377565641718,0.1938586019515998,40.0,,,3.0,,,19.0,1.007004386237618,0.0993289219579674,205.0,0.7288549637526348,0.1953231576268041,27.0,0.7937582439509466,0.0685083359193234,205.0,-0.2093663085959053,0.120516486394835,410.0,0.9579204005093108,0.2403902613166248,20.0,,,,0.9226066563175386,0.062213979915311,391.0,0.8595971122778657,0.2233382086321444,410.0,-0.4485826836102482,0.2029187513683378,355.0,0.0954900949735705,0.5330845393027055,318.0,0.1947268903408985,0.2032196948629816,342.0,0.8736460297667954,0.066447748592512,315.0,-0.0844580502446493,0.2440936941212651,335.0,,,
620310,8,CA,LAFAYETTE ELEMENTARY                                        ,rla,0.6759127581172085,0.0514330376281474,409.0,0.9063340869735064,0.1757060318355002,40.0,,,3.0,,,19.0,0.8786807997602466,0.071543130165773,204.0,0.5386103410815077,0.1962950666876949,26.0,0.4820097490527349,0.0627741738533124,205.0,-0.391200071344781,0.0950627183054729,409.0,0.6646750874721089,0.2355180129900899,20.0,,,,0.7008059270820156,0.0520804790343983,390.0,0.6024154925756241,0.2400765841926951,409.0,-0.2410065473212617,0.1830560302694404,355.0,1.188589826680309,0.5671073683851051,318.0,0.1096082182841076,0.2012716262518998,341.0,0.6747268379409771,0.0575393192490938,315.0,0.0454265360508309,0.2371999245606236,335.0,,,
620370,4,CA,LAGUNA BEACH UNIFIED                                        ,mth,0.7462891815259369,0.0857034269226787,200.0,,,11.0,,,2.0,0.1887889905173482,0.1981246758492621,26.0,0.7003933733290588,0.108220567177808,95.0,0.6983783173849718,0.22039902276828896,24.0,0.8416499704776537,0.1413252222874199,105.0,0.1763808798841517,0.1775679888511884,200.0,1.30020566856638,0.2427692536684317,21.0,,,,0.8656004666906875,0.1019045995624135,174.0,0.6055562558111521,0.2198910653501602,200.0,-0.6454491003529255,0.3706742092064799,152.0,0.2464921236688288,0.7154445340847171,143.0,-0.0364518434248047,0.2381360515806059,165.0,0.670155231088063,0.0991093488388094,141.0,-0.4971376584432373,0.257660279249087,162.0,,,
620370,4,CA,LAGUNA BEACH UNIFIED                                        ,rla,0.9635947049372434,0.1103497836605138,200.0,,,11.0,,,2.0,0.6035734869135342,0.204724715642631,26.0,0.9907351675637516,0.1158281602378275,95.0,0.7585753662197791,0.2252409816218737,24.0,0.9571057965920232,0.1714463349023109,105.0,-0.0399066565441545,0.2064077591763943,200.0,1.338792263712479,0.2624105927421004,21.0,,,,1.052930360854996,0.1324924224214028,174.0,0.4504173230738592,0.2410159407651623,200.0,-0.9805789329230988,0.5094926699856688,152.0,0.5554220061381397,0.5874593085212787,143.0,0.1315316534773335,0.2513288209518068,165.0,0.8727092456237586,0.1191696063396678,141.0,-0.4969619694570861,0.2833519589407769,162.0,,,
620370,5,CA,LAGUNA BEACH UNIFIED                                        ,mth,0.8947952447365723,0.0863001734230791,198.0,,,15.0,,,,,,,0.7693948691395343,0.1140373791663393,85.0,0.1461766575821389,0.2288211727644617,21.0,1.059167607135089,0.1298758553987716,113.0,0.2804256895618354,0.1724002997338204,198.0,,,13.0,,,,0.9277477054356768,0.0862163473827521,181.0,,,,-0.1146174940504027,0.3096562262353777,164.0,,,,0.7213082187858315,0.2441193500875489,170.0,0.9458700492056368,0.0967242437019158,149.0,-0.3963232164748723,0.3180007492887644,162.0,,,
620370,5,CA,LAGUNA BEACH UNIFIED                                        ,rla,1.009913871818776,0.1007548079943276,198.0,,,15.0,,,,,,,1.055462951977285,0.1197091347961664,85.0,0.4066019527728351,0.2248521405859261,21.0,0.9307415301004582,0.121913687466551,113.0,-0.1229699084546352,0.1704158644698218,198.0,,,13.0,,,,1.124139605024634,0.1168911026936985,181.0,,,,-0.5952167097348681,0.373403244692053,164.0,,,,0.5504251809031258,0.2484595145493453,170.0,1.02583990169894,0.1149984164436975,149.0,-0.2337843535134138,0.3097348000443035,162.0,,,
620370,6,CA,LAGUNA BEACH UNIFIED                                        ,mth,0.7440636560156658,0.0803519161565969,243.0,,,15.0,,,4.0,0.2926172700947736,0.153674662975323,44.0,0.6884673397355242,0.1151612372034942,120.0,0.3306751598386748,0.1793083511600427,34.0,0.7863806597129158,0.1050963262400618,123.0,0.1039386555584618,0.155587842140624,243.0,,,17.0,,,,0.8387051298185401,0.0917008500556824,199.0,0.5566292063087951,0.1777208916814496,243.0,-0.0057836394789812,0.2951921905622258,186.0,0.0776046011092306,0.5496616227545701,175.0,0.3935482371370648,0.1975367043404136,205.0,0.7412459911583624,0.08746042096214,171.0,-0.4476314768601017,0.2742950654971563,188.0,,,
620370,6,CA,LAGUNA BEACH UNIFIED                                        ,rla,0.7145063869235643,0.0743857014732754,243.0,,,15.0,,,4.0,0.3375347676759131,0.1510364415133545,44.0,0.8352757127849298,0.1183779740385847,120.0,0.3485670218218352,0.1751931538629068,34.0,0.6223109242335463,0.0929589479341042,123.0,-0.2269206514638921,0.1502044913025129,243.0,,,17.0,,,,0.7886929904223661,0.07905962209896601,199.0,0.4349868602393817,0.169230265119074,243.0,0.1627982101843592,0.2771964308952534,186.0,0.2558842906714839,0.4361470511427218,175.0,0.4139226338308206,0.1957353620338002,205.0,0.7777298164373506,0.0914624766368315,171.0,-0.0476096132586173,0.2301030974646168,188.0,,,
620370,7,CA,LAGUNA BEACH UNIFIED                                        ,mth,0.8415305609888334,0.0809593441897242,278.0,1.479359291998843,0.3005096153813656,20.0,,,3.0,0.1811630952483633,0.1585663986411756,42.0,0.9037005264842416,0.1134329467090932,136.0,0.0844328516525556,0.1957937602172735,29.0,0.7523057329034897,0.1080614636243835,142.0,-0.1566397318604278,0.1563846377952199,278.0,1.158944460329775,0.2357339914318454,21.0,,,2.0,0.9242619774502936,0.0868601666107666,236.0,0.7003377713722602,0.1793974714708711,278.0,-0.6630329824026822,0.3052227179890661,222.0,1.4270219111070055,0.6158518489824385,205.0,0.7072224894558146,0.2098208197813152,231.0,0.8166073493060929,0.0825938554220794,202.0,-0.3757083033759832,0.2450968642771821,223.0,,,204.0
620370,7,CA,LAGUNA BEACH UNIFIED                                        ,rla,0.8370229359099663,0.0804896767916222,278.0,1.396341196573748,0.2759258587685571,20.0,,,3.0,0.2559241536316204,0.1571501689904385,41.0,1.076337496908953,0.1105702481171159,137.0,0.2052295060184495,0.195974017448902,28.0,0.5595787366868944,0.1065688543937987,141.0,-0.5234104598040686,0.1532909861018233,278.0,0.8880668909434886,0.1964846776964841,21.0,,,2.0,0.9094236247484307,0.0837703919121065,237.0,0.6381928250746974,0.17664817827645604,278.0,-0.6849351848255328,0.2838548802889241,223.0,1.3190881909922152,0.4776493347238196,206.0,0.5947145315386932,0.2121586917836109,231.0,0.8454668445018315,0.0882339673060761,203.0,-0.0033735842198728,0.2116074812016963,224.0,,,205.0
620370,8,CA,LAGUNA BEACH UNIFIED                                        ,mth,0.8810167681585346,0.0958980317162172,245.0,,,19.0,,,1.0,0.05510936993879,0.2080680303672905,25.0,0.7805217453738909,0.1094394838347915,127.0,0.3864924696829907,0.1949445922043067,29.0,1.021766628761225,0.1617479617225085,118.0,0.2314542764792883,0.1948842819483184,245.0,,,12.0,,,,0.9616403111763996,0.1027967621106487,220.0,0.8338581437318886,0.2287870450193724,245.0,-0.5421759192119074,0.3316005477420336,203.0,0.9323103869930928,0.9947630745150452,185.0,0.5418160483219382,0.2203101524413008,213.0,0.9283842830126194,0.1079188127293599,184.0,0.2492124427545432,0.2966961397008545,196.0,,,
620370,8,CA,LAGUNA BEACH UNIFIED                                        ,rla,0.7763040726241174,0.0778918582678813,244.0,,,19.0,,,1.0,0.2210760412516185,0.1997400182919894,25.0,0.8800614234036782,0.1087748158102943,125.0,0.3526429258426606,0.185763046139923,30.0,0.6740747172627894,0.10462698037191,119.0,-0.1870520352451467,0.1506185632561793,244.0,,,12.0,,,,0.8447310419168238,0.0825043640646681,219.0,0.6609475675760349,0.2128567007775263,244.0,-0.3587957938096473,0.2668215919823192,201.0,1.2018361539763311,0.8224389145599417,183.0,0.501484149376829,0.2041088885953825,212.0,0.7980029719507844,0.0901293175253622,182.0,-0.3656554024475581,0.2880044139007101,194.0,,,
620430,4,CA,LAGUNA JOINT ELEMENTARY                                     ,mth,,,3.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620430,4,CA,LAGUNA JOINT ELEMENTARY                                     ,rla,,,3.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620460,4,CA,PACIFICA                                                    ,mth,0.2273875663639101,0.0664032757797474,318.0,0.4015537448565671,0.1562664677074915,51.0,,,7.0,-0.37004984993845896,0.1338673573340405,73.0,0.2017721137146525,0.0943673878774912,137.0,-0.3296420813288871,0.1248325329434102,73.0,0.2333114296179656,0.0873345276832849,181.0,0.0351755613350132,0.1283651228111818,318.0,-0.0213213297144083,0.1532395128196655,48.0,,,1.0,0.3833204516498352,0.0688691295121351,244.0,0.7522221298038658,0.1499059122617655,317.0,0.1417170008000869,0.181199479926154,189.0,0.2812830569752479,0.3299052860968213,145.0,0.8288657287306719,0.1555603220813842,211.0,0.5203369447205393,0.0936809338959394,138.0,0.5344080815613999,0.1785616706951559,186.0,,,139.0
620460,4,CA,PACIFICA                                                    ,rla,0.0971564130560825,0.0658520271420993,317.0,-0.0171671303578499,0.1426238174260936,51.0,,,7.0,-0.4737839930913165,0.1265182477408998,72.0,0.3335746647621325,0.0976143038043943,137.0,-0.2799424550998946,0.1191356336140522,72.0,-0.08888795701631097,0.0834975216865441,180.0,-0.4392770092218294,0.1282357080938467,317.0,-0.0799487047227124,0.1578624603803562,48.0,,,1.0,0.2527820089501336,0.0706782149717443,244.0,0.7167624044531609,0.1443176975230736,316.0,0.4366514145760265,0.1788024011884725,189.0,0.2108510321298475,0.3280598661845542,145.0,0.6956643837240072,0.1611669232840828,210.0,0.4430933415387694,0.1092674367231256,138.0,0.4890328743529427,0.1909395856418425,186.0,,,139.0
620460,5,CA,PACIFICA                                                    ,mth,0.2566750384945733,0.0622541089840159,345.0,0.3180723007292053,0.1481920755448753,56.0,,,4.0,-0.3331685655703814,0.1342531854856051,74.0,0.2537730125381806,0.0920105947224516,169.0,-0.2187150963534063,0.1155130534130215,87.0,0.2600943074001144,0.0809388004733261,176.0,0.0011640591802536,0.1223658815276354,345.0,0.4148346072136792,0.1463053128834155,55.0,,,,0.4118477987674537,0.0666093656064341,271.0,0.7445587916607895,0.1492235995031573,345.0,0.1319373788093383,0.1700994989399012,199.0,0.8065658544204278,0.44250477961813,147.0,0.711452416463896,0.1431610730734887,230.0,0.469385922300528,0.0852385473439105,143.0,0.1001756166774126,0.1684611424292623,198.0,,,
620460,5,CA,PACIFICA                                                    ,rla,0.17980890145370002,0.0628030343734281,343.0,0.0574133854670227,0.1376270248429652,54.0,,,4.0,-0.465225882615256,0.1226729615285064,74.0,0.2754653014045681,0.0947611376798347,169.0,-0.1760723365707296,0.1081143564785436,86.0,0.1015980310548817,0.0802599758802456,174.0,-0.1726781356841888,0.1240012363481644,343.0,0.2219089626300559,0.14434998416547198,56.0,,,,0.3532344235136102,0.0682495860341737,269.0,0.8096562281039495,0.1398031975923572,343.0,0.4512346299454579,0.1639597853345959,196.0,1.174628384052388,0.4662056727168386,146.0,0.6548007030738987,0.1406819979177325,228.0,0.4809660622456571,0.0906003959288396,142.0,0.23887799718438504,0.1696037026451685,198.0,,,
620460,6,CA,PACIFICA                                                    ,mth,0.1754465053062883,0.0692648295210413,350.0,0.3550056060806807,0.1656185908481067,45.0,,,,-0.4516582320056711,0.1267042659225984,85.0,0.1933048469026986,0.1035887468761455,163.0,-0.336255080471081,0.1127677490550802,92.0,0.1506342360480746,0.0906452068713003,187.0,-0.0535648885962157,0.1374472604264204,350.0,0.3299659218722931,0.134023348852115,64.0,,,,0.3609985845469874,0.0736774681823966,265.0,0.8072284111366576,0.1460668521046601,350.0,0.106989740395325,0.1947397755793916,189.0,,,,0.7807473212385241,0.153534246354501,236.0,0.443619538290026,0.1047354697506873,144.0,0.1558456573274969,0.1694584059795877,208.0,,,
