sedalea,grade,sedaleanm,urban,suburb,town,rural,locale,perind,perasn,perhsp,perblk,perwht,perfl,perrl,perecd,perell,perspeced,totenrl,gslo,gshi,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,perfrl,sesall,sesblk,seshsp,seswht,lninc50all,lninc50blk,lninc50hsp,lninc50wht,baplusall,baplusblk,baplushsp,bapluswht,povertyall,povertyblk,povertyhsp,povertywht,unempall,unempblk,unemphsp,unempwht,snapall,snapblk,snaphsp,snapwht,single_momall,single_momblk,single_momhsp,single_momwht,seswhtblk,seswhthsp
612750,5.0,ENCINITAS UNION ELEMENTARY                                  ,1.0,0.0,0.0,0.0,"City, Large",0.0055009639,0.054316279,0.21988592,0.0082047861,0.71209204,0.14435914,0.016646884,0.18218623,0.076016605,0.13158771,766.0,Kindergarten,8.0,0.018339165,0.07661879099999999,0.072429389,0.10778441,0.0021449702,0.081893563,0.060535092,0.10165408,0.16100603,1.847944259643555,-1.3482545614242547,0.9940269589424132,1.9394625425338752,11.6002254486084,10.5345573425293,11.357213020324712,11.6104211807251,0.616073727607727,0.3673142194747925,0.3705731332302094,0.6482809782028198,0.0561024285852909,0.3145443201065063,0.1158614531159401,0.0444007031619549,0.0489403642714024,0.0736174583435059,0.0583770796656609,0.0481349043548107,0.020291643217206,0.2091631144285202,0.0623416118323803,0.0155252171680331,0.1036139875650406,0.3595891892910004,0.1427672952413559,0.103128507733345,2.092872142791748,0.8999596238136292
612750,6.0,ENCINITAS UNION ELEMENTARY                                  ,1.0,0.0,0.0,0.0,"City, Large",0.0052815625,0.056258064,0.20937888,0.008793883,0.72028762,0.13717912,0.015950523,0.17852685,0.076016605,0.13158771,821.0,Kindergarten,8.0,0.016169641000000002,0.078519374,0.075245276,0.087497368,0.0019088027,0.083376013,0.062232532,0.080100767,0.15312964,1.847944259643555,-1.3482545614242547,0.9940269589424132,1.9394625425338752,11.6002254486084,10.5345573425293,11.357213020324712,11.6104211807251,0.616073727607727,0.3673142194747925,0.3705731332302094,0.6482809782028198,0.0561024285852909,0.3145443201065063,0.1158614531159401,0.0444007031619549,0.0489403642714024,0.0736174583435059,0.0583770796656609,0.0481349043548107,0.020291643217206,0.2091631144285202,0.0623416118323803,0.0155252171680331,0.1036139875650406,0.3595891892910004,0.1427672952413559,0.103128507733345,2.092872142791748,0.8999596238136292
612750,7.0,ENCINITAS UNION ELEMENTARY                                  ,1.0,0.0,0.0,0.0,"City, Large",0.0038286671,0.035767775,0.21620227,0.0070292866,0.73717201,0.14831379,0.010936829,0.16876574,0.076016605,0.13158771,818.0,Kindergarten,8.0,0.00042948194,0.015672963,0.023555178,0.028041257000000003,4.5327783e-05,0.016919415,0.019978486,0.025628418,0.15925063,1.847944259643555,-1.3482545614242547,0.9940269589424132,1.9394625425338752,11.6002254486084,10.5345573425293,11.357213020324712,11.6104211807251,0.616073727607727,0.3673142194747925,0.3705731332302094,0.6482809782028198,0.0561024285852909,0.3145443201065063,0.1158614531159401,0.0444007031619549,0.0489403642714024,0.0736174583435059,0.0583770796656609,0.0481349043548107,0.020291643217206,0.2091631144285202,0.0623416118323803,0.0155252171680331,0.1036139875650406,0.3595891892910004,0.1427672952413559,0.103128507733345,2.092872142791748,0.8999596238136292
612750,8.0,ENCINITAS UNION ELEMENTARY                                  ,1.0,0.0,0.0,0.0,"City, Large",0.0038233327,0.035783045,0.21567318,0.007039025,0.73768139,0.14780642,0.01090804,0.21384425,0.076016605,0.13158771,830.0,Kindergarten,8.0,0.00042566602,0.015655298,0.02355648,0.023182042000000003,4.5096451e-05,0.016898442,0.01997509,0.024265507,0.15871446,1.847944259643555,-1.3482545614242547,0.9940269589424132,1.9394625425338752,11.6002254486084,10.5345573425293,11.357213020324712,11.6104211807251,0.616073727607727,0.3673142194747925,0.3705731332302094,0.6482809782028198,0.0561024285852909,0.3145443201065063,0.1158614531159401,0.0444007031619549,0.0489403642714024,0.0736174583435059,0.0583770796656609,0.0481349043548107,0.020291643217206,0.2091631144285202,0.0623416118323803,0.0155252171680331,0.1036139875650406,0.3595891892910004,0.1427672952413559,0.103128507733345,2.092872142791748,0.8999596238136292
612810,4.0,ENTERPRISE ELEMENTARY                                       ,1.0,0.0,0.0,0.0,"City, Small",0.025070876,0.078512758,0.1860829,0.0233397,0.68699378,0.63189852,0.079521179,0.69670331,0.082496032,0.14017756,461.0,Kindergarten,12.0,0.044789661,0.050191756,0.10920154,0.13832866,0.020232532,0.053374223,0.13922326,0.16139556,0.7114196999999999,-0.3697591722011566,-0.5748915672302246,-1.082590699195862,-0.134980782866478,10.69765377044678,10.52103805541992,10.49329471588135,10.69779109954834,0.2244390100240707,0.2148028165102005,0.1138626337051392,0.2238813787698746,0.2058157622814178,0.286821573972702,0.2878161370754242,0.1600923389196396,0.0552756376564503,0.0082320626825094,0.0823120847344398,0.0467123202979565,0.1361161917448044,0.1168531402945518,0.1264165937900543,0.1241719201207161,0.2649946510791779,0.3265370726585388,0.2457472383975983,0.2227926552295685,0.8085966110229492,1.05320405960083
612810,5.0,ENTERPRISE ELEMENTARY                                       ,1.0,0.0,0.0,0.0,"City, Small",0.025453029,0.077543952,0.18941088,0.021549627,0.68604255,0.63898033,0.080462128,0.71264368,0.082496032,0.14017756,453.0,Kindergarten,12.0,0.026906176,0.050074883,0.1077112,0.11233767,0.0078357588,0.054004222,0.13655612,0.13092816,0.71944249,-0.3697591722011566,-0.5748915672302246,-1.082590699195862,-0.134980782866478,10.69765377044678,10.52103805541992,10.49329471588135,10.69779109954834,0.2244390100240707,0.2148028165102005,0.1138626337051392,0.2238813787698746,0.2058157622814178,0.286821573972702,0.2878161370754242,0.1600923389196396,0.0552756376564503,0.0082320626825094,0.0823120847344398,0.0467123202979565,0.1361161917448044,0.1168531402945518,0.1264165937900543,0.1241719201207161,0.2649946510791779,0.3265370726585388,0.2457472383975983,0.2227926552295685,0.8085966110229492,1.05320405960083
612810,6.0,ENTERPRISE ELEMENTARY                                       ,1.0,0.0,0.0,0.0,"City, Small",0.029468931,0.095888384,0.19777983,0.014120135,0.66274273,0.61966133,0.08626040800000001,0.73829204,0.082496032,0.14017756,363.0,Kindergarten,12.0,0.020429291,0.050744429,0.083384857,0.075260967,0.0035906963,0.052398507,0.11024071,0.08550003199999999,0.70592177,-0.3697591722011566,-0.5748915672302246,-1.082590699195862,-0.134980782866478,10.69765377044678,10.52103805541992,10.49329471588135,10.69779109954834,0.2244390100240707,0.2148028165102005,0.1138626337051392,0.2238813787698746,0.2058157622814178,0.286821573972702,0.2878161370754242,0.1600923389196396,0.0552756376564503,0.0082320626825094,0.0823120847344398,0.0467123202979565,0.1361161917448044,0.1168531402945518,0.1264165937900543,0.1241719201207161,0.2649946510791779,0.3265370726585388,0.2457472383975983,0.2227926552295685,0.8085966110229492,1.05320405960083
612810,7.0,ENTERPRISE ELEMENTARY                                       ,1.0,0.0,0.0,0.0,"City, Small",0.03056851,0.095624119,0.20128636,0.015282216,0.65723878,0.62676704,0.086264171,0.69109946,0.082496032,0.14017756,400.0,Kindergarten,12.0,0.020627931,0.048562206,0.082956091,0.089907557,0.0049756803,0.050238304,0.10946438,0.10114544,0.71303117,-0.3697591722011566,-0.5748915672302246,-1.082590699195862,-0.134980782866478,10.69765377044678,10.52103805541992,10.49329471588135,10.69779109954834,0.2244390100240707,0.2148028165102005,0.1138626337051392,0.2238813787698746,0.2058157622814178,0.286821573972702,0.2878161370754242,0.1600923389196396,0.0552756376564503,0.0082320626825094,0.0823120847344398,0.0467123202979565,0.1361161917448044,0.1168531402945518,0.1264165937900543,0.1241719201207161,0.2649946510791779,0.3265370726585388,0.2457472383975983,0.2227926552295685,0.8085966110229492,1.05320405960083
612810,8.0,ENTERPRISE ELEMENTARY                                       ,1.0,0.0,0.0,0.0,"City, Small",0.02990666,0.092320569,0.19626062,0.015626356,0.66588581,0.6109786,0.088394545,0.69414896,0.082496032,0.14017756,384.0,Kindergarten,12.0,0.020981649,0.049080003,0.080180921,0.09542603,0.0050608758000000005,0.050644089,0.10601,0.11565356,0.69937313,-0.3697591722011566,-0.5748915672302246,-1.082590699195862,-0.134980782866478,10.69765377044678,10.52103805541992,10.49329471588135,10.69779109954834,0.2244390100240707,0.2148028165102005,0.1138626337051392,0.2238813787698746,0.2058157622814178,0.286821573972702,0.2878161370754242,0.1600923389196396,0.0552756376564503,0.0082320626825094,0.0823120847344398,0.0467123202979565,0.1361161917448044,0.1168531402945518,0.1264165937900543,0.1241719201207161,0.2649946510791779,0.3265370726585388,0.2457472383975983,0.2227926552295685,0.8085966110229492,1.05320405960083
612840,4.0,ESCALON UNIFIED                                             ,0.0,0.0,1.0,0.0,"Town, Fringe",0.0007025582000000001,0.015235328,0.48104101,0.013830212,0.48919088,0.47348413,0.039482579,0.55760366,0.2153322,0.10562181,225.0,Kindergarten,12.0,0.14301232,0.075944357,0.044635410999999986,0.10813813,0.096881807,0.093874678,0.05938193200000001,0.11655119,0.51296669,0.6439279913902283,-0.1396961659193039,0.0025537665933371,0.8237887620925903,11.04476261138916,11.019290924072273,10.787217140197749,11.06996822357178,0.1568427085876465,0.0553624853491783,0.0616102144122124,0.1742122918367386,0.1209290102124214,0.1238190457224846,0.1819975972175598,0.0888999700546265,0.0417359359562397,0.0867302492260933,0.0511019118130207,0.0358558781445026,0.0662960857152939,0.1731868833303452,0.1016301140189171,0.0608509741723537,0.1304423958063126,0.2674446702003479,0.1484942883253098,0.1242602691054344,1.149131894111633,0.8457309603691101
612840,5.0,ESCALON UNIFIED                                             ,0.0,0.0,1.0,0.0,"Town, Fringe",0.0014968178,0.012682301000000002,0.46656874,0.0063772583,0.5128749,0.48073283,0.040762942,0.60084033,0.2153322,0.10562181,248.0,Kindergarten,12.0,0.018640399,0.050507475,0.047041807000000005,0.072111979,0.0018134264,0.06678865099999999,0.062436517,0.081293851,0.52149576,0.6439279913902283,-0.1396961659193039,0.0025537665933371,0.8237887620925903,11.04476261138916,11.019290924072273,10.787217140197749,11.06996822357178,0.1568427085876465,0.0553624853491783,0.0616102144122124,0.1742122918367386,0.1209290102124214,0.1238190457224846,0.1819975972175598,0.0888999700546265,0.0417359359562397,0.0867302492260933,0.0511019118130207,0.0358558781445026,0.0662960857152939,0.1731868833303452,0.1016301140189171,0.0608509741723537,0.1304423958063126,0.2674446702003479,0.1484942883253098,0.1242602691054344,1.149131894111633,0.8457309603691101
612840,6.0,ESCALON UNIFIED                                             ,0.0,0.0,1.0,0.0,"Town, Fringe",0.0031104451,0.020217892,0.50850135,0.0015552226000000002,0.46661508,0.49721536,0.044486254,0.55660379,0.2153322,0.10562181,222.0,Kindergarten,12.0,0.030163614,0.014111292,0.010055589,0.022963602000000003,0.00074559753,0.019343808,0.013736307,0.031376954,0.54170161,0.6439279913902283,-0.1396961659193039,0.0025537665933371,0.8237887620925903,11.04476261138916,11.019290924072273,10.787217140197749,11.06996822357178,0.1568427085876465,0.0553624853491783,0.0616102144122124,0.1742122918367386,0.1209290102124214,0.1238190457224846,0.1819975972175598,0.0888999700546265,0.0417359359562397,0.0867302492260933,0.0511019118130207,0.0358558781445026,0.0662960857152939,0.1731868833303452,0.1016301140189171,0.0608509741723537,0.1304423958063126,0.2674446702003479,0.1484942883253098,0.1242602691054344,1.149131894111633,0.8457309603691101
612840,7.0,ESCALON UNIFIED                                             ,0.0,0.0,1.0,0.0,"Town, Fringe",0.0032541102,0.025913622,0.51343387,0.0016270551,0.45577136,0.50419778,0.045728296,0.52427185,0.2153322,0.10562181,210.0,Kindergarten,12.0,0.020146305,0.010973474,0.0072819716,0.021271281,0.0005096579,0.015024359,0.0099537373,0.028092857,0.5499261,0.6439279913902283,-0.1396961659193039,0.0025537665933371,0.8237887620925903,11.04476261138916,11.019290924072273,10.787217140197749,11.06996822357178,0.1568427085876465,0.0553624853491783,0.0616102144122124,0.1742122918367386,0.1209290102124214,0.1238190457224846,0.1819975972175598,0.0888999700546265,0.0417359359562397,0.0867302492260933,0.0511019118130207,0.0358558781445026,0.0662960857152939,0.1731868833303452,0.1016301140189171,0.0608509741723537,0.1304423958063126,0.2674446702003479,0.1484942883253098,0.1242602691054344,1.149131894111633,0.8457309603691101
